danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,song,date,this_week,last_week,peak_position,weeks_on_chart
0.595,0.79,7,-10.604,1,0.117,0.677,0.00535,0.103,0.914,149.457,audio_features,2vUIsEYJV4lgN4MNDW58by,spotify:track:2vUIsEYJV4lgN4MNDW58by,https://api.spotify.com/v1/tracks/2vUIsEYJV4lgN4MNDW58by,https://api.spotify.com/v1/audio-analysis/2vUIsEYJV4lgN4MNDW58by,136720,4,Tony And Joe,The Freeze,1958-08-11,55,33.0,33,2
0.691,0.726,5,-7.353,1,0.0543,0.138,0.0,0.11,0.868,98.418,audio_features,6g4vHtdGqD5eEgpf7nKISk,spotify:track:6g4vHtdGqD5eEgpf7nKISk,https://api.spotify.com/v1/tracks/6g4vHtdGqD5eEgpf7nKISk,https://api.spotify.com/v1/audio-analysis/6g4vHtdGqD5eEgpf7nKISk,177360,4,Elvis Presley With The Jordanaires,Don't Ask Me Why,1958-08-04,34,,34,1
0.691,0.726,5,-7.353,1,0.0543,0.138,0.0,0.11,0.868,98.418,audio_features,6g4vHtdGqD5eEgpf7nKISk,spotify:track:6g4vHtdGqD5eEgpf7nKISk,https://api.spotify.com/v1/tracks/6g4vHtdGqD5eEgpf7nKISk,https://api.spotify.com/v1/audio-analysis/6g4vHtdGqD5eEgpf7nKISk,177360,4,Elvis Presley With The Jordanaires,Don't Ask Me Why,1958-08-11,54,34.0,34,2
0.541,0.608,7,-13.083,1,0.106,0.298,0.0,0.234,0.938,171.992,audio_features,4FlYcJnfkeBpowEHJ72Bmt,spotify:track:4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/tracks/4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/audio-analysis/4FlYcJnfkeBpowEHJ72Bmt,160080,4,Bobby Day,Rock-in Robin,1958-08-04,35,,35,1
0.541,0.608,7,-13.083,1,0.106,0.298,0.0,0.234,0.938,171.992,audio_features,4FlYcJnfkeBpowEHJ72Bmt,spotify:track:4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/tracks/4FlYcJnfkeBpowEHJ72Bmt,https://api.spotify.com/v1/audio-analysis/4FlYcJnfkeBpowEHJ72Bmt,160080,4,Bobby Day,Rock-in Robin,1958-08-11,33,35.0,33,2
0.573,0.733,3,-4.8,1,0.0279,0.141,0.0,0.208,0.555,124.031,audio_features,74G0T9Zo5TAJQabpW4gIs3,spotify:track:74G0T9Zo5TAJQabpW4gIs3,https://api.spotify.com/v1/tracks/74G0T9Zo5TAJQabpW4gIs3,https://api.spotify.com/v1/audio-analysis/74G0T9Zo5TAJQabpW4gIs3,231762,4,Gerry Granahan,"No Chemise, Please",1958-08-04,36,,36,1
0.573,0.733,3,-4.8,1,0.0279,0.141,0.0,0.208,0.555,124.031,audio_features,74G0T9Zo5TAJQabpW4gIs3,spotify:track:74G0T9Zo5TAJQabpW4gIs3,https://api.spotify.com/v1/tracks/74G0T9Zo5TAJQabpW4gIs3,https://api.spotify.com/v1/audio-analysis/74G0T9Zo5TAJQabpW4gIs3,231762,4,Gerry Granahan,"No Chemise, Please",1958-08-11,59,36.0,36,2
0.674,0.498,0,-10.07,1,0.13,0.512,2.05e-06,0.404,0.747,81.075,audio_features,62eAoNfrrS84177LOzJMQx,spotify:track:62eAoNfrrS84177LOzJMQx,https://api.spotify.com/v1/tracks/62eAoNfrrS84177LOzJMQx,https://api.spotify.com/v1/audio-analysis/62eAoNfrrS84177LOzJMQx,162107,4,Perry Como,Moon Talk,1958-08-04,37,,37,1
0.674,0.498,0,-10.07,1,0.13,0.512,2.05e-06,0.404,0.747,81.075,audio_features,62eAoNfrrS84177LOzJMQx,spotify:track:62eAoNfrrS84177LOzJMQx,https://api.spotify.com/v1/tracks/62eAoNfrrS84177LOzJMQx,https://api.spotify.com/v1/audio-analysis/62eAoNfrrS84177LOzJMQx,162107,4,Perry Como,Moon Talk,1958-08-11,30,37.0,30,2
0.678,0.658,2,-8.664,1,0.0303,0.235,0.0,0.361,0.65,89.376,audio_features,2WCeQuJ7pumP9zHBkKZACi,spotify:track:2WCeQuJ7pumP9zHBkKZACi,https://api.spotify.com/v1/tracks/2WCeQuJ7pumP9zHBkKZACi,https://api.spotify.com/v1/audio-analysis/2WCeQuJ7pumP9zHBkKZACi,139867,4,Buddy Knox with the Rhythm Orchids,Somebody Touched Me,1958-08-04,38,,38,1
0.678,0.658,2,-8.664,1,0.0303,0.235,0.0,0.361,0.65,89.376,audio_features,2WCeQuJ7pumP9zHBkKZACi,spotify:track:2WCeQuJ7pumP9zHBkKZACi,https://api.spotify.com/v1/tracks/2WCeQuJ7pumP9zHBkKZACi,https://api.spotify.com/v1/audio-analysis/2WCeQuJ7pumP9zHBkKZACi,139867,4,Buddy Knox with the Rhythm Orchids,Somebody Touched Me,1958-08-11,25,38.0,25,2
0.618,0.42,7,-10.608,1,0.0681,0.786,0.0,0.0674,0.902,135.958,audio_features,1QWM1gkORQIcdhzbnCXsfe,spotify:track:1QWM1gkORQIcdhzbnCXsfe,https://api.spotify.com/v1/tracks/1QWM1gkORQIcdhzbnCXsfe,https://api.spotify.com/v1/audio-analysis/1QWM1gkORQIcdhzbnCXsfe,116147,4,Pat Boone,That's How Much I Love You,1958-08-04,39,,39,1
0.618,0.42,7,-10.608,1,0.0681,0.786,0.0,0.0674,0.902,135.958,audio_features,1QWM1gkORQIcdhzbnCXsfe,spotify:track:1QWM1gkORQIcdhzbnCXsfe,https://api.spotify.com/v1/tracks/1QWM1gkORQIcdhzbnCXsfe,https://api.spotify.com/v1/audio-analysis/1QWM1gkORQIcdhzbnCXsfe,116147,4,Pat Boone,That's How Much I Love You,1958-08-11,57,39.0,39,2
0.629,0.838,7,-5.326,1,0.0315,0.206,0.0153,0.143,0.962,120.579,audio_features,6zH4F42t7jlPsRGcxGbK9a,spotify:track:6zH4F42t7jlPsRGcxGbK9a,https://api.spotify.com/v1/tracks/6zH4F42t7jlPsRGcxGbK9a,https://api.spotify.com/v1/audio-analysis/6zH4F42t7jlPsRGcxGbK9a,140822,3,Bobby Hamilton,Crazy Eyes For You,1958-08-04,40,,40,1
0.629,0.838,7,-5.326,1,0.0315,0.206,0.0153,0.143,0.962,120.579,audio_features,6zH4F42t7jlPsRGcxGbK9a,spotify:track:6zH4F42t7jlPsRGcxGbK9a,https://api.spotify.com/v1/tracks/6zH4F42t7jlPsRGcxGbK9a,https://api.spotify.com/v1/audio-analysis/6zH4F42t7jlPsRGcxGbK9a,140822,3,Bobby Hamilton,Crazy Eyes For You,1958-08-11,62,40.0,40,2
0.721,0.686,0,-10.313,1,0.0905,0.425,0.0,0.0485,0.962,110.75,audio_features,6dp3vxQ5UVsxD6N1mbPxjg,spotify:track:6dp3vxQ5UVsxD6N1mbPxjg,https://api.spotify.com/v1/tracks/6dp3vxQ5UVsxD6N1mbPxjg,https://api.spotify.com/v1/audio-analysis/6dp3vxQ5UVsxD6N1mbPxjg,125520,4,Buddy Holly,Early In The Morning,1958-08-04,41,,41,1
0.721,0.686,0,-10.313,1,0.0905,0.425,0.0,0.0485,0.962,110.75,audio_features,6dp3vxQ5UVsxD6N1mbPxjg,spotify:track:6dp3vxQ5UVsxD6N1mbPxjg,https://api.spotify.com/v1/tracks/6dp3vxQ5UVsxD6N1mbPxjg,https://api.spotify.com/v1/audio-analysis/6dp3vxQ5UVsxD6N1mbPxjg,125520,4,Buddy Holly,Early In The Morning,1958-08-11,40,41.0,40,2
0.518,0.224,8,-12.424,0,0.0312,0.938,0.0,0.107,0.378,105.951,audio_features,4Zo5NpdBvFHcIDhs0NzUA5,spotify:track:4Zo5NpdBvFHcIDhs0NzUA5,https://api.spotify.com/v1/tracks/4Zo5NpdBvFHcIDhs0NzUA5,https://api.spotify.com/v1/audio-analysis/4Zo5NpdBvFHcIDhs0NzUA5,147931,3,The Slades,You Cheated,1958-08-04,42,,42,1
0.518,0.224,8,-12.424,0,0.0312,0.938,0.0,0.107,0.378,105.951,audio_features,4Zo5NpdBvFHcIDhs0NzUA5,spotify:track:4Zo5NpdBvFHcIDhs0NzUA5,https://api.spotify.com/v1/tracks/4Zo5NpdBvFHcIDhs0NzUA5,https://api.spotify.com/v1/audio-analysis/4Zo5NpdBvFHcIDhs0NzUA5,147931,3,The Slades,You Cheated,1958-08-11,48,42.0,42,2
0.412,0.645,6,-5.935,1,0.0347,0.0517,0.0,0.108,0.213,173.207,audio_features,14y2v3YBpaAxsDpNqXAiVm,spotify:track:14y2v3YBpaAxsDpNqXAiVm,https://api.spotify.com/v1/tracks/14y2v3YBpaAxsDpNqXAiVm,https://api.spotify.com/v1/audio-analysis/14y2v3YBpaAxsDpNqXAiVm,201671,3,Clyde McPhatter,Come What May,1958-08-04,43,,43,1
0.412,0.645,6,-5.935,1,0.0347,0.0517,0.0,0.108,0.213,173.207,audio_features,14y2v3YBpaAxsDpNqXAiVm,spotify:track:14y2v3YBpaAxsDpNqXAiVm,https://api.spotify.com/v1/tracks/14y2v3YBpaAxsDpNqXAiVm,https://api.spotify.com/v1/audio-analysis/14y2v3YBpaAxsDpNqXAiVm,201671,3,Clyde McPhatter,Come What May,1958-08-11,49,43.0,43,2
0.618,0.802,5,-4.792,1,0.0265,0.00151,0.0211,0.252,0.567,102.008,audio_features,5iEOCpoeZDAGae1IycuPxh,spotify:track:5iEOCpoeZDAGae1IycuPxh,https://api.spotify.com/v1/tracks/5iEOCpoeZDAGae1IycuPxh,https://api.spotify.com/v1/audio-analysis/5iEOCpoeZDAGae1IycuPxh,261153,4,Jan & Arnie,Jennie Lee,1958-08-04,44,,44,1
0.618,0.802,5,-4.792,1,0.0265,0.00151,0.0211,0.252,0.567,102.008,audio_features,5iEOCpoeZDAGae1IycuPxh,spotify:track:5iEOCpoeZDAGae1IycuPxh,https://api.spotify.com/v1/tracks/5iEOCpoeZDAGae1IycuPxh,https://api.spotify.com/v1/audio-analysis/5iEOCpoeZDAGae1IycuPxh,261153,4,Jan & Arnie,Jennie Lee,1958-08-11,77,44.0,44,2
0.493,0.433,0,-12.367,1,0.324,0.00526,0.852,0.129,0.226,107.493,audio_features,7Aua757VSl2zj4YZ6HHMfH,spotify:track:7Aua757VSl2zj4YZ6HHMfH,https://api.spotify.com/v1/tracks/7Aua757VSl2zj4YZ6HHMfH,https://api.spotify.com/v1/audio-analysis/7Aua757VSl2zj4YZ6HHMfH,264263,4,The Diamonds,Kathy-O,1958-08-04,45,,45,1
0.493,0.433,0,-12.367,1,0.324,0.00526,0.852,0.129,0.226,107.493,audio_features,7Aua757VSl2zj4YZ6HHMfH,spotify:track:7Aua757VSl2zj4YZ6HHMfH,https://api.spotify.com/v1/tracks/7Aua757VSl2zj4YZ6HHMfH,https://api.spotify.com/v1/audio-analysis/7Aua757VSl2zj4YZ6HHMfH,264263,4,The Diamonds,Kathy-O,1958-08-11,74,45.0,45,2
0.635,0.379,0,-10.382,1,0.049,0.772,0.0,0.0631,0.653,95.144,audio_features,14TmAdCnF2aR5OoguGZ2JA,spotify:track:14TmAdCnF2aR5OoguGZ2JA,https://api.spotify.com/v1/tracks/14TmAdCnF2aR5OoguGZ2JA,https://api.spotify.com/v1/audio-analysis/14TmAdCnF2aR5OoguGZ2JA,142200,4,Gino & Gina,(It's Been A Long Time) Pretty Baby,1958-08-04,46,,46,1
0.506,0.699,10,-3.834,1,0.0348,0.569,0.0,0.158,0.901,103.463,audio_features,7vAw4LLIms6X8ZHcbtoazz,spotify:track:7vAw4LLIms6X8ZHcbtoazz,https://api.spotify.com/v1/tracks/7vAw4LLIms6X8ZHcbtoazz,https://api.spotify.com/v1/audio-analysis/7vAw4LLIms6X8ZHcbtoazz,141387,4,Dion & The Belmonts,I Wonder Why,1958-08-04,47,,47,1
0.506,0.699,10,-3.834,1,0.0348,0.569,0.0,0.158,0.901,103.463,audio_features,7vAw4LLIms6X8ZHcbtoazz,spotify:track:7vAw4LLIms6X8ZHcbtoazz,https://api.spotify.com/v1/tracks/7vAw4LLIms6X8ZHcbtoazz,https://api.spotify.com/v1/audio-analysis/7vAw4LLIms6X8ZHcbtoazz,141387,4,Dion & The Belmonts,I Wonder Why,1958-08-11,60,47.0,47,2
0.267,0.205,2,-13.75,1,0.0348,0.966,0.00203,0.113,0.178,88.584,audio_features,6YAgmqaeo8Fm3pne8OJEBo,spotify:track:6YAgmqaeo8Fm3pne8OJEBo,https://api.spotify.com/v1/tracks/6YAgmqaeo8Fm3pne8OJEBo,https://api.spotify.com/v1/audio-analysis/6YAgmqaeo8Fm3pne8OJEBo,144800,4,Dean Martin,Return To Me,1958-08-04,48,,48,1
0.267,0.205,2,-13.75,1,0.0348,0.966,0.00203,0.113,0.178,88.584,audio_features,6YAgmqaeo8Fm3pne8OJEBo,spotify:track:6YAgmqaeo8Fm3pne8OJEBo,https://api.spotify.com/v1/tracks/6YAgmqaeo8Fm3pne8OJEBo,https://api.spotify.com/v1/audio-analysis/6YAgmqaeo8Fm3pne8OJEBo,144800,4,Dean Martin,Return To Me,1958-08-11,63,48.0,48,2
0.534,0.462,4,-8.172,1,0.0266,0.839,0.0,0.129,0.534,96.195,audio_features,7dblNGnRXEBrVJunazs2U5,spotify:track:7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/tracks/7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/audio-analysis/7dblNGnRXEBrVJunazs2U5,143333,4,The Everly Brothers,All I Have To Do Is Dream,1958-08-04,49,,49,1
0.534,0.462,4,-8.172,1,0.0266,0.839,0.0,0.129,0.534,96.195,audio_features,7dblNGnRXEBrVJunazs2U5,spotify:track:7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/tracks/7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/audio-analysis/7dblNGnRXEBrVJunazs2U5,143333,4,The Everly Brothers,Devoted To You,1958-08-11,43,,43,1
0.534,0.462,4,-8.172,1,0.0266,0.839,0.0,0.129,0.534,96.195,audio_features,7dblNGnRXEBrVJunazs2U5,spotify:track:7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/tracks/7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/audio-analysis/7dblNGnRXEBrVJunazs2U5,143333,4,The Everly Brothers,All I Have To Do Is Dream,1958-08-11,91,49.0,49,2
0.767,0.435,9,-10.422,1,0.0339,0.444,9.08e-05,0.0791,0.805,115.139,audio_features,1KgY8yJqET4Uoix6lFeJ7Y,spotify:track:1KgY8yJqET4Uoix6lFeJ7Y,https://api.spotify.com/v1/tracks/1KgY8yJqET4Uoix6lFeJ7Y,https://api.spotify.com/v1/audio-analysis/1KgY8yJqET4Uoix6lFeJ7Y,106173,4,Jimmy Bowen with the Rhythm Orchids,By The Light Of The Silvery Moon,1958-08-04,50,,50,1
0.767,0.435,9,-10.422,1,0.0339,0.444,9.08e-05,0.0791,0.805,115.139,audio_features,1KgY8yJqET4Uoix6lFeJ7Y,spotify:track:1KgY8yJqET4Uoix6lFeJ7Y,https://api.spotify.com/v1/tracks/1KgY8yJqET4Uoix6lFeJ7Y,https://api.spotify.com/v1/audio-analysis/1KgY8yJqET4Uoix6lFeJ7Y,106173,4,Jimmy Bowen with the Rhythm Orchids,By The Light Of The Silvery Moon,1958-08-11,69,50.0,50,2
